Ruta,Main_Label,Segments,Modelo_1056_ExtraLarge - prediction,Modelo_1056_ExtraLarge - segment,Modelo_1056_ExtraLarge - conf,Modelo_1056_ExtraLarge - time [ms],Modelo_1056_Large - prediction,Modelo_1056_Large - segment,Modelo_1056_Large - conf,Modelo_1056_Large - time [ms],Modelo_1056_Medium - prediction,Modelo_1056_Medium - segment,Modelo_1056_Medium - conf,Modelo_1056_Medium - time [ms],Modelo_1056_Nano - prediction,Modelo_1056_Nano - segment,Modelo_1056_Nano - conf,Modelo_1056_Nano - time [ms],Modelo_1056_Small - prediction,Modelo_1056_Small - segment,Modelo_1056_Small - conf,Modelo_1056_Small - time [ms],Modelo_416_ExtraLarge - prediction,Modelo_416_ExtraLarge - segment,Modelo_416_ExtraLarge - conf,Modelo_416_ExtraLarge - time [ms],Modelo_416_Large - prediction,Modelo_416_Large - segment,Modelo_416_Large - conf,Modelo_416_Large - time [ms],Modelo_416_Medium - prediction,Modelo_416_Medium - segment,Modelo_416_Medium - conf,Modelo_416_Medium - time [ms],Modelo_416_Nano - prediction,Modelo_416_Nano - segment,Modelo_416_Nano - conf,Modelo_416_Nano - time [ms],Modelo_416_Small - prediction,Modelo_416_Small - segment,Modelo_416_Small - conf,Modelo_416_Small - time [ms],Modelo_640_ExtraLarge - prediction,Modelo_640_ExtraLarge - segment,Modelo_640_ExtraLarge - conf,Modelo_640_ExtraLarge - time [ms],Modelo_640_Large - prediction,Modelo_640_Large - segment,Modelo_640_Large - conf,Modelo_640_Large - time [ms],Modelo_640_Medium - prediction,Modelo_640_Medium - segment,Modelo_640_Medium - conf,Modelo_640_Medium - time [ms],Modelo_640_Nano - prediction,Modelo_640_Nano - segment,Modelo_640_Nano - conf,Modelo_640_Nano - time [ms],Modelo_640_Small - prediction,Modelo_640_Small - segment,Modelo_640_Small - conf,Modelo_640_Small - time [ms],Modelo_832_ExtraLarge - prediction,Modelo_832_ExtraLarge - segment,Modelo_832_ExtraLarge - conf,Modelo_832_ExtraLarge - time [ms],Modelo_832_Large - prediction,Modelo_832_Large - segment,Modelo_832_Large - conf,Modelo_832_Large - time [ms],Modelo_832_Medium - prediction,Modelo_832_Medium - segment,Modelo_832_Medium - conf,Modelo_832_Medium - time [ms],Modelo_832_Nano - prediction,Modelo_832_Nano - segment,Modelo_832_Nano - conf,Modelo_832_Nano - time [ms],Modelo_832_Small - prediction,Modelo_832_Small - segment,Modelo_832_Small - conf,Modelo_832_Small - time [ms],IoU_matrix_Modelo_1056_ExtraLarge,IoU_matrix_Modelo_1056_Large,IoU_matrix_Modelo_1056_Medium,IoU_matrix_Modelo_1056_Nano,IoU_matrix_Modelo_1056_Small,IoU_matrix_Modelo_416_ExtraLarge,IoU_matrix_Modelo_416_Large,IoU_matrix_Modelo_416_Medium,IoU_matrix_Modelo_416_Nano,IoU_matrix_Modelo_416_Small,IoU_matrix_Modelo_640_ExtraLarge,IoU_matrix_Modelo_640_Large,IoU_matrix_Modelo_640_Medium,IoU_matrix_Modelo_640_Nano,IoU_matrix_Modelo_640_Small,IoU_matrix_Modelo_832_ExtraLarge,IoU_matrix_Modelo_832_Large,IoU_matrix_Modelo_832_Medium,IoU_matrix_Modelo_832_Nano,IoU_matrix_Modelo_832_Small
"..\Correos\2025\February\11\TRACK ALERT ID 11411 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-11_11411-Camara_Amacayacu-1.jpg",1,['1 0.753646 0.523148 0.194792 0.144444'],1,['1 0.759572 0.512946 0.199361 0.132501'],[0.7122299671173096],6898.135699972045,1,['1 0.756430 0.518352 0.200776 0.136470'],[0.7306967973709106],3389.53429996036,1,['1 0.757176 0.519732 0.197741 0.139003'],[0.7337137460708618],2597.506899968721,1,['1 0.758298 0.520638 0.203290 0.143767'],[0.7143393158912659],423.0055999942124,1,['1 0.760096 0.513722 0.193198 0.144187'],[0.731644332408905],1004.4577000080608,1,['1 0.752932 0.521653 0.200213 0.139085'],[0.7519689202308655],1408.257200033404,1,['1 0.757130 0.518755 0.196113 0.142000'],[0.7760377526283264],648.8634999259375,1,['1 0.758625 0.519026 0.192567 0.140684'],[0.7846713066101074],535.5563999619335,1,['1 0.758662 0.517263 0.201232 0.136997'],[0.7715059518814087],64.88209991948679,1,['1 0.754790 0.516846 0.200793 0.146268'],[0.7777263522148132],190.65919989952815,1,['1 0.759168 0.515708 0.198673 0.141928'],[0.7066348195075989],2744.605999963824,1,['1 0.755216 0.519306 0.202687 0.142336'],[0.7425386905670166],1280.9826000593605,1,['1 0.752316 0.520153 0.202663 0.148208'],[0.7406863570213318],990.7098999246956,1,['1 0.755861 0.517984 0.201576 0.131130'],[0.75236576795578],164.04539998620749,1,['1 0.755867 0.520000 0.196736 0.147615'],[0.7383506298065186],428.9562000776641,1,['1 0.756337 0.518616 0.197928 0.141524'],[0.6773577332496643],4412.160899897572,1,['1 0.756068 0.518287 0.194646 0.129879'],[0.7302318215370178],2102.9737000353634,1,['1 0.759597 0.515203 0.192341 0.139764'],[0.7421888113021851],1743.784400052391,1,['1 0.759631 0.514211 0.194963 0.133996'],[0.73444664478302],222.21159999025983,1,['1 0.758684 0.513222 0.202942 0.142000'],[0.7277754545211792],660.5717000202276,[[0.8164]],[[0.9078]],[[0.9203]],[[0.9225]],[[0.8242]],[[0.9378]],[[0.9085]],[[0.8976]],[[0.8767]],[[0.8904]],[[0.8544]],[[0.9121]],[[0.9229]],[[0.88]],[[0.9367]],[[0.9141]],[[0.8781]],[[0.8433]],[[0.83]],[[0.8303]]
"..\Correos\2025\February\11\TRACK ALERT ID 11411 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-11_11411-Camara_Amacayacu-2.jpg",1,['1 0.782813 0.514815 0.200000 0.151852'],1,['1 0.782887 0.512127 0.194392 0.136670'],[0.7186542749404907],6721.475799917243,1,['1 0.779414 0.516037 0.200494 0.133097'],[0.7196022272109985],3642.587699985597,1,['1 0.777328 0.516515 0.200182 0.139737'],[0.73201584815979],2768.944699899293,1,['1 0.778242 0.516437 0.202134 0.148314'],[0.7212864756584167],423.535100009758,1,['1 0.780885 0.511917 0.195753 0.147673'],[0.7431820034980774],1047.7181000751443,1,['1 0.778643 0.518294 0.199786 0.143011'],[0.754241943359375],1177.0639999886043,1,['1 0.779523 0.517315 0.199393 0.143577'],[0.7782547473907471],560.5926000280306,1,['1 0.779757 0.517769 0.198782 0.146034'],[0.7901033759117126],446.8781999312341,1,['1 0.786064 0.517744 0.193722 0.142780'],[0.7860142588615417],65.69929997203872,1,['1 0.780565 0.515372 0.194896 0.143987'],[0.7759069800376892],183.93239995930344,1,['1 0.784395 0.512507 0.192426 0.139677'],[0.7016812562942505],2625.317400030326,1,['1 0.777147 0.518509 0.202766 0.145645'],[0.7446529865264893],1426.8030000384897,1,['1 0.777986 0.514651 0.198114 0.143471'],[0.7365162968635559],1041.6464000591077,1,['1 0.778042 0.513347 0.200522 0.136040'],[0.7470478415489197],157.0256999693811,1,['1 0.778385 0.517260 0.201068 0.147925'],[0.7454453110694885],447.97769997967407,1,['1 0.780173 0.514671 0.193443 0.142885'],[0.6953708529472351],4353.161800012458,1,['1 0.777871 0.515718 0.194278 0.130385'],[0.7343090772628784],2148.070400056895,1,['1 0.782905 0.513861 0.189686 0.137211'],[0.7351287007331848],1581.953400047496,1,['1 0.781223 0.511722 0.193128 0.128756'],[0.7300091981887817],274.6059000492096,1,['1 0.780138 0.512113 0.201215 0.139125'],[0.7391965985298157],715.8061000518501,[[0.8748]],[[0.8491]],[[0.873]],[[0.9339]],[[0.9417]],[[0.9043]],[[0.9156]],[[0.9325]],[[0.9097]],[[0.924]],[[0.885]],[[0.9009]],[[0.901]],[[0.8564]],[[0.9268]],[[0.9101]],[[0.8178]],[[0.857]],[[0.8188]],[[0.8933]]
"..\Correos\2025\February\11\TRACK ALERT ID 11411 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-11_11411-Camara_Amacayacu-4.jpg",1,['1 0.619010 0.508796 0.190104 0.132407'],1,['1 0.621725 0.506772 0.178546 0.128508'],[0.7139648795127869],7048.0165999615565,1,['1 0.615837 0.511406 0.185926 0.122952'],[0.7320625185966492],3578.0910999747,1,['1 0.615997 0.513551 0.185829 0.132529'],[0.7386513948440552],2481.581100029871,1,['1 0.618583 0.515025 0.185649 0.138977'],[0.7250715494155884],434.0638000285253,1,['1 0.618020 0.507887 0.180672 0.135153'],[0.7413274049758911],1073.1586000183595,1,['1 0.614362 0.513993 0.186830 0.134095'],[0.7525192499160767],1368.5079000424594,1,['1 0.617476 0.511752 0.185086 0.133905'],[0.779755711555481],622.166000015568,1,['1 0.615161 0.513878 0.189287 0.139199'],[0.7855343818664551],544.8327999329194,1,['1 0.616701 0.512394 0.191920 0.136675'],[0.8082924485206604],93.99000002304092,1,['1 0.619452 0.512081 0.184148 0.130780'],[0.7624912261962891],182.06570006441325,1,['1 0.617722 0.511466 0.189298 0.134201'],[0.6997355818748474],2648.917100043036,1,['1 0.615130 0.512878 0.189689 0.145343'],[0.728036105632782],1286.3448999705724,1,['1 0.615696 0.514216 0.187288 0.136849'],[0.7169970870018005],1071.8380999169312,1,['1 0.615981 0.513589 0.190246 0.131287'],[0.7381229996681213],165.95920006511733,1,['1 0.616173 0.514271 0.185763 0.140347'],[0.7439464926719666],393.2697999989614,1,['1 0.617800 0.511253 0.184744 0.135977'],[0.7117003202438354],4375.919900019653,1,['1 0.616563 0.511452 0.182970 0.125042'],[0.7179374694824219],2242.6288000424397,1,['1 0.617312 0.511922 0.185146 0.139985'],[0.7430055141448975],1790.4031000216492,1,['1 0.619121 0.507380 0.176949 0.128685'],[0.7294436693191528],224.15200003888455,1,['1 0.614701 0.510817 0.189728 0.134684'],[0.7499523758888245],611.1762000364251,[[0.9105]],[[0.8981]],[[0.9023]],[[0.8922]],[[0.932]],[[0.8821]],[[0.932]],[[0.8923]],[[0.9257]],[[0.922]],[[0.948]],[[0.8762]],[[0.8922]],[[0.9017]],[[0.897]],[[0.9377]],[[0.9089]],[[0.9225]],[[0.9046]],[[0.9278]]
"..\Correos\2025\February\11\TRACK ALERT ID 11411 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2025-February-11_11411-Camara_Amacayacu-0.jpg",1,['1 0.417969 0.520833 0.190104 0.137963'],1,['1 0.424454 0.521720 0.191868 0.141840'],[0.7209625244140625],6870.988100068644,1,['1 0.421769 0.521304 0.188152 0.137539'],[0.7176859974861145],3479.7233000281267,1,['1 0.420664 0.524199 0.195044 0.147186'],[0.7358762621879578],2663.7889998964965,1,['1 0.421237 0.521925 0.196261 0.149071'],[0.7227879166603088],382.8162999707274,1,['1 0.422341 0.516832 0.192126 0.138736'],[0.7253478169441223],975.574200041592,1,['1 0.415194 0.523038 0.200114 0.142609'],[0.7431958317756653],1165.8062999485992,1,['1 0.418715 0.523101 0.195320 0.145163'],[0.7584241628646851],572.998000017833,1,['1 0.418119 0.524106 0.191261 0.138652'],[0.7801222205162048],472.28449990507215,1,['1 0.416625 0.524851 0.200152 0.137242'],[0.769033670425415],62.91290000081062,1,['1 0.418285 0.522646 0.195113 0.135938'],[0.7753156423568726],185.21529994904995,1,['1 0.419648 0.523292 0.196072 0.148118'],[0.7002459168434143],2717.5075000268407,1,['1 0.418648 0.526871 0.193380 0.147190'],[0.731635570526123],1247.812700050417,1,['1 0.420664 0.522333 0.193938 0.140715'],[0.7350806593894958],1060.8558999956583,1,['1 0.422156 0.519490 0.193587 0.135418'],[0.7269360423088074],160.8338999794796,1,['1 0.420938 0.525759 0.192442 0.147655'],[0.7402170300483704],485.96969997743145,1,['1 0.421034 0.524911 0.190592 0.153129'],[0.6649745106697083],4283.341699978337,1,['1 0.422329 0.522767 0.191689 0.140582'],[0.7248658537864685],2094.3516999832354,1,['1 0.421338 0.519632 0.195278 0.146299'],[0.7279137372970581],1796.7852000147104,1,['1 0.421234 0.521497 0.184255 0.135329'],[0.7343052625656128],260.60690003214404,1,['1 0.420874 0.518122 0.193828 0.144071'],[0.7462628483772278],637.7522000693716,[[0.9095]],[[0.9542]],[[0.9115]],[[0.8948]],[[0.9027]],[[0.919]],[[0.925]],[[0.9481]],[[0.8973]],[[0.9494]],[[0.9031]],[[0.9033]],[[0.9517]],[[0.9392]],[[0.9053]],[[0.8737]],[[0.9297]],[[0.9108]],[[0.9473]],[[0.9293]]
"..\Correos\2025\February\11\TRACK ALERT ID 11411 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2025-February-11_11411-Camara_Amacayacu-1.jpg",1,['1 0.752865 0.525000 0.197396 0.144444'],1,['1 0.759572 0.512946 0.199361 0.132501'],[0.7122299671173096],7029.738900018856,1,['1 0.756430 0.518352 0.200776 0.136470'],[0.7306967973709106],3454.9221999477595,1,['1 0.757176 0.519732 0.197741 0.139003'],[0.7337137460708618],2753.2725000055507,1,['1 0.758298 0.520638 0.203290 0.143767'],[0.7143393158912659],424.18789997464046,1,['1 0.760096 0.513722 0.193198 0.144187'],[0.731644332408905],1019.0751999616624,1,['1 0.752932 0.521653 0.200213 0.139085'],[0.7519689202308655],1100.674399989657,1,['1 0.757130 0.518755 0.196113 0.142000'],[0.7760377526283264],605.7418999844231,1,['1 0.758625 0.519026 0.192567 0.140684'],[0.7846713066101074],488.80869994172826,1,['1 0.758662 0.517263 0.201232 0.136997'],[0.7715059518814087],66.37000007322058,1,['1 0.754790 0.516846 0.200793 0.146268'],[0.7777263522148132],156.16350003983823,1,['1 0.759168 0.515708 0.198673 0.141928'],[0.7066348195075989],2672.3076999769546,1,['1 0.755216 0.519306 0.202687 0.142336'],[0.7425386905670166],1327.378999965731,1,['1 0.752316 0.520153 0.202663 0.148208'],[0.7406863570213318],1040.750099986326,1,['1 0.755861 0.517984 0.201576 0.131130'],[0.75236576795578],152.78789994772524,1,['1 0.755867 0.520000 0.196736 0.147615'],[0.7383506298065186],392.1325999544933,1,['1 0.756337 0.518616 0.197928 0.141524'],[0.6773577332496643],4514.788100030273,1,['1 0.756068 0.518287 0.194646 0.129879'],[0.7302318215370178],2130.4906999575906,1,['1 0.759597 0.515203 0.192341 0.139764'],[0.7421888113021851],1640.8073999918995,1,['1 0.759631 0.514211 0.194963 0.133996'],[0.73444664478302],192.10500008193776,1,['1 0.758684 0.513222 0.202942 0.142000'],[0.7277754545211792],616.9736000010744,[[0.7893]],[[0.8794]],[[0.8901]],[[0.893]],[[0.7981]],[[0.941]],[[0.8791]],[[0.8685]],[[0.848]],[[0.8775]],[[0.8271]],[[0.9006]],[[0.912]],[[0.8785]],[[0.9067]],[[0.8843]],[[0.8711]],[[0.816]],[[0.8026]],[[0.8037]]
"..\Correos\2025\February\11\TRACK ALERT ID 11411 at , Serial_ T010987 Prueba Amacayacu 2024\images_1\2025-February-11_11411-Camara_Amacayacu-2.jpg",1,['1 0.779167 0.512037 0.191667 0.151852'],1,['1 0.782887 0.512127 0.194392 0.136670'],[0.7186542749404907],6687.310200009961,1,['1 0.779414 0.516037 0.200494 0.133097'],[0.7196022272109985],3395.325299992692,1,['1 0.777328 0.516515 0.200182 0.139737'],[0.73201584815979],2765.6745000276715,1,['1 0.778242 0.516437 0.202134 0.148314'],[0.7212864756584167],398.9983999636024,1,['1 0.780885 0.511917 0.195753 0.147673'],[0.7431820034980774],1005.832300055772,1,['1 0.778643 0.518294 0.199786 0.143011'],[0.754241943359375],1232.0815999410115,1,['1 0.779523 0.517315 0.199393 0.143577'],[0.7782547473907471],574.5654000202194,1,['1 0.779757 0.517769 0.198782 0.146034'],[0.7901033759117126],508.1495000631549,1,['1 0.786064 0.517744 0.193722 0.142780'],[0.7860142588615417],72.20929994946346,1,['1 0.780565 0.515372 0.194896 0.143987'],[0.7759069800376892],219.7603000095114,1,['1 0.784395 0.512507 0.192426 0.139677'],[0.7016812562942505],2792.763500008732,1,['1 0.777147 0.518509 0.202766 0.145645'],[0.7446529865264893],1519.4630000623874,1,['1 0.777986 0.514651 0.198114 0.143471'],[0.7365162968635559],1110.7927999692038,1,['1 0.778042 0.513347 0.200522 0.136040'],[0.7470478415489197],150.9152000071481,1,['1 0.778385 0.517260 0.201068 0.147925'],[0.7454453110694885],425.28799996944144,1,['1 0.780173 0.514671 0.193443 0.142885'],[0.6953708529472351],4246.090499975253,1,['1 0.777871 0.515718 0.194278 0.130385'],[0.7343090772628784],2072.889800008852,1,['1 0.782905 0.513861 0.189686 0.137211'],[0.7351287007331848],1565.0774000678211,1,['1 0.781223 0.511722 0.193128 0.128756'],[0.7300091981887817],231.1021000496112,1,['1 0.780138 0.512113 0.201215 0.139125'],[0.7391965985298157],668.0915000033565,[[0.8682]],[[0.8425]],[[0.8841]],[[0.8961]],[[0.9527]],[[0.8837]],[[0.8971]],[[0.8945]],[[0.8639]],[[0.9333]],[[0.8731]],[[0.8694]],[[0.9157]],[[0.8603]],[[0.891]],[[0.9317]],[[0.8487]],[[0.87]],[[0.8318]],[[0.8762]]
"..\Correos\2025\February\11\TRACK ALERT ID 11411 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2025-February-11_11411-Camara_Amacayacu-0.jpg",1,['1 0.421094 0.524537 0.198437 0.141667'],1,['1 0.424454 0.521720 0.191868 0.141840'],[0.7209625244140625],6825.717200059444,1,['1 0.421769 0.521304 0.188152 0.137539'],[0.7176859974861145],3426.996499998495,1,['1 0.420664 0.524199 0.195044 0.147186'],[0.7358762621879578],2625.4892000579275,1,['1 0.421237 0.521925 0.196261 0.149071'],[0.7227879166603088],437.11380002787337,1,['1 0.422341 0.516832 0.192126 0.138736'],[0.7253478169441223],1114.854000043124,1,['1 0.415194 0.523038 0.200114 0.142609'],[0.7431958317756653],1195.1866000308655,1,['1 0.418715 0.523101 0.195320 0.145163'],[0.7584241628646851],639.965700043831,1,['1 0.418119 0.524106 0.191261 0.138652'],[0.7801222205162048],530.8431999292225,1,['1 0.416625 0.524851 0.200152 0.137242'],[0.769033670425415],77.9630999895744,1,['1 0.418285 0.522646 0.195113 0.135938'],[0.7753156423568726],232.50380001263693,1,['1 0.419648 0.523292 0.196072 0.148118'],[0.7002459168434143],2907.276300014928,1,['1 0.418648 0.526871 0.193380 0.147190'],[0.731635570526123],1294.5665999432094,1,['1 0.420664 0.522333 0.193938 0.140715'],[0.7350806593894958],974.524500023108,1,['1 0.422156 0.519490 0.193587 0.135418'],[0.7269360423088074],174.5727999950759,1,['1 0.420938 0.525759 0.192442 0.147655'],[0.7402170300483704],354.3568999739364,1,['1 0.421034 0.524911 0.190592 0.153129'],[0.6649745106697083],4029.825100034941,1,['1 0.422329 0.522767 0.191689 0.140582'],[0.7248658537864685],2107.422100030817,1,['1 0.421338 0.519632 0.195278 0.146299'],[0.7279137372970581],1763.8376000104472,1,['1 0.421234 0.521497 0.184255 0.135329'],[0.7343052625656128],223.8882000092417,1,['1 0.420874 0.518122 0.193828 0.144071'],[0.7462628483772278],667.1799999894574,[[0.9291]],[[0.9056]],[[0.9467]],[[0.9404]],[[0.8685]],[[0.9233]],[[0.9531]],[[0.9433]],[[0.927]],[[0.9328]],[[0.9431]],[[0.9388]],[[0.9475]],[[0.9073]],[[0.9316]],[[0.8912]],[[0.9423]],[[0.92]],[[0.887]],[[0.8939]]
"..\Correos\2025\February\11\TRACK ALERT ID 11411 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2025-February-11_11411-Camara_Amacayacu-1.jpg",1,['1 0.758073 0.518519 0.200521 0.150000'],1,['1 0.759572 0.512946 0.199361 0.132501'],[0.7122299671173096],6911.112600006163,1,['1 0.756430 0.518352 0.200776 0.136470'],[0.7306967973709106],3870.646800030954,1,['1 0.757176 0.519732 0.197741 0.139003'],[0.7337137460708618],2579.3906999751925,1,['1 0.758298 0.520638 0.203290 0.143767'],[0.7143393158912659],415.92790005961433,1,['1 0.760096 0.513722 0.193198 0.144187'],[0.731644332408905],1028.7176000420004,1,['1 0.752932 0.521653 0.200213 0.139085'],[0.7519689202308655],1165.8688000170514,1,['1 0.757130 0.518755 0.196113 0.142000'],[0.7760377526283264],581.9666999741457,1,['1 0.758625 0.519026 0.192567 0.140684'],[0.7846713066101074],452.7444000705145,1,['1 0.758662 0.517263 0.201232 0.136997'],[0.7715059518814087],66.62080006208271,1,['1 0.754790 0.516846 0.200793 0.146268'],[0.7777263522148132],185.91370002832264,1,['1 0.759168 0.515708 0.198673 0.141928'],[0.7066348195075989],2686.4776000147685,1,['1 0.755216 0.519306 0.202687 0.142336'],[0.7425386905670166],1282.880499958992,1,['1 0.752316 0.520153 0.202663 0.148208'],[0.7406863570213318],1040.8282999997027,1,['1 0.755861 0.517984 0.201576 0.131130'],[0.75236576795578],154.13570002419874,1,['1 0.755867 0.520000 0.196736 0.147615'],[0.7383506298065186],382.1768999914639,1,['1 0.756337 0.518616 0.197928 0.141524'],[0.6773577332496643],4255.813300027512,1,['1 0.756068 0.518287 0.194646 0.129879'],[0.7302318215370178],2259.8651999724098,1,['1 0.759597 0.515203 0.192341 0.139764'],[0.7421888113021851],1704.3335000053048,1,['1 0.759631 0.514211 0.194963 0.133996'],[0.73444664478302],288.00190007314086,1,['1 0.758684 0.513222 0.202942 0.142000'],[0.7277754545211792],639.8357000434771,[[0.8707]],[[0.8957]],[[0.9138]],[[0.9459]],[[0.903]],[[0.8824]],[[0.9259]],[[0.9007]],[[0.9083]],[[0.9441]],[[0.9359]],[[0.9233]],[[0.9246]],[[0.8566]],[[0.9588]],[[0.9273]],[[0.8405]],[[0.8938]],[[0.8685]],[[0.9196]]
"..\Correos\2025\February\11\TRACK ALERT ID 11411 at , Serial_ T010987 Prueba Amacayacu 2024\images_2\2025-February-11_11411-Camara_Amacayacu-2.jpg",1,['1 0.783594 0.516204 0.193229 0.139815'],1,['1 0.782887 0.512127 0.194392 0.136670'],[0.7186542749404907],6826.183700060938,1,['1 0.779414 0.516037 0.200494 0.133097'],[0.7196022272109985],3537.7829000353813,1,['1 0.777328 0.516515 0.200182 0.139737'],[0.73201584815979],2811.1079999944195,1,['1 0.778242 0.516437 0.202134 0.148314'],[0.7212864756584167],452.2390999482013,1,['1 0.780885 0.511917 0.195753 0.147673'],[0.7431820034980774],1098.8075000350364,1,['1 0.778643 0.518294 0.199786 0.143011'],[0.754241943359375],1328.229300037492,1,['1 0.779523 0.517315 0.199393 0.143577'],[0.7782547473907471],643.8625999726355,1,['1 0.779757 0.517769 0.198782 0.146034'],[0.7901033759117126],482.1125000016764,1,['1 0.786064 0.517744 0.193722 0.142780'],[0.7860142588615417],72.93359999312088,1,['1 0.780565 0.515372 0.194896 0.143987'],[0.7759069800376892],187.3346000211313,1,['1 0.784395 0.512507 0.192426 0.139677'],[0.7016812562942505],2718.196500034537,1,['1 0.777147 0.518509 0.202766 0.145645'],[0.7446529865264893],1297.1379000809975,1,['1 0.777986 0.514651 0.198114 0.143471'],[0.7365162968635559],1028.8332999916747,1,['1 0.778042 0.513347 0.200522 0.136040'],[0.7470478415489197],179.50889997882769,1,['1 0.778385 0.517260 0.201068 0.147925'],[0.7454453110694885],471.4319999329746,1,['1 0.780173 0.514671 0.193443 0.142885'],[0.6953708529472351],4342.922700045165,1,['1 0.777871 0.515718 0.194278 0.130385'],[0.7343090772628784],2076.159399934113,1,['1 0.782905 0.513861 0.189686 0.137211'],[0.7351287007331848],1523.8149000215344,1,['1 0.781223 0.511722 0.193128 0.128756'],[0.7300091981887817],218.14409998478368,1,['1 0.780138 0.512113 0.201215 0.139125'],[0.7391965985298157],678.175899956841,[[0.9361]],[[0.9141]],[[0.9342]],[[0.8932]],[[0.9166]],[[0.9235]],[[0.9344]],[[0.9209]],[[0.954]],[[0.9415]],[[0.9408]],[[0.8997]],[[0.9206]],[[0.9082]],[[0.8968]],[[0.9448]],[[0.8809]],[[0.9491]],[[0.8994]],[[0.9067]]
"..\Correos\2025\February\11\TRACK ALERT ID 11414 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-11_11414-Camara_Amacayacu-0.jpg",0,,0,,1,7087.780600064434,0,,1,3551.9507999997586,0,,1,2767.398099997081,0,,1,398.8966000033543,0,,1,933.6068000993693,0,,1,1235.9352000057695,0,,1,628.0332000460476,0,,1,552.3094999953173,0,,1,91.64350002538411,0,,1,204.04180005425587,0,,1,2747.9847000795417,0,,1,1366.0504999570549,0,,1,1128.0096000409685,0,,1,138.553700002376,0,,1,421.1094000493176,0,,1,4627.213299914729,0,,1,2019.8980999994087,0,,1,1626.544600003399,0,,1,226.19469999335703,0,,1,683.2579000038095,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\11\TRACK ALERT ID 11414 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-11_11414-Camara_Amacayacu-1.jpg",0,,0,,1,7287.3140999581665,0,,1,3392.5450000097044,0,,1,2511.3179000327364,0,,1,472.4599000182934,0,,1,1262.3063999926671,0,,1,1239.7280000150204,0,,1,578.5137999919243,0,,1,447.8588000056334,0,,1,80.74040000792593,0,,1,220.40900000138208,0,,1,2892.048400011845,0,,1,1450.1569000422023,0,,1,995.601299975533,0,,1,203.2875000149943,0,,1,475.7040999829769,0,,1,4121.504199982155,0,,1,2199.364500003867,0,,1,1885.0352999870663,0,,1,246.6760000679642,0,,1,555.0815999740735,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
"..\Correos\2025\February\11\TRACK ALERT ID 11421,11422 at , Serial_ T010987 Prueba Amacayacu 2024\images_0\2025-February-11_11421-Camara_Amacayacu-0.jpg",0,,0,,1,7070.821200031787,0,,1,3617.446599993855,0,,1,2721.283500024583,0,,1,363.55720000574365,0,,1,1033.7699000374414,0,,1,1272.092499944847,0,,1,617.2445000265725,0,,1,588.2868999615312,0,,1,63.28079995000735,0,,1,178.12559998128563,0,,1,2701.105099986308,0,,1,1266.4952999912202,0,,1,1188.0027999868616,0,,1,167.85440006060526,0,,1,535.0477999891154,0,,1,4449.069500085898,0,,1,2037.2745999484323,0,,1,1719.2321999464184,0,,1,260.97229996230453,0,,1,659.4602999975905,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
